,landmark,bbl,yearbuilt,yearalter1,yearalter2,histdist,xcoord,ycoord,Building Code,Lat,Lng,Rating,PRIMARY_BUILDING_CODE,BOROUGH_BLOCK_LOT
171,,4015380075,1994.0,0.0,0.0,,1016827.0,208773.0,Q007,40.7397494,-73.8825748,10.0,Q007,4015380075
172,,4015380075,1994.0,0.0,0.0,,1016827.0,208773.0,Q007,40.7397494,-73.8825748,10.0,Q007,4015380075
173,INDIVIDUAL LANDMARK,1009220008,1907.0,0.0,0.0,,989075.0,206207.0,M475,40.732689,-73.98258969999998,7.0,M475,1009220008
174,INDIVIDUAL LANDMARK,1009220008,1907.0,0.0,0.0,,989075.0,206207.0,M475,40.732689,-73.98258969999998,7.0,M475,1009220008
175,INDIVIDUAL LANDMARK,1009220008,1907.0,0.0,0.0,,989075.0,206207.0,M475,40.732689,-73.98258969999998,7.0,M475,1009220008
176,,4091550025,1926.0,1999.0,0.0,,1026743.0,185949.0,Q063,40.6769032,-73.84656,8.0,Q063,4091550025
177,,2054380001,1972.0,0.0,0.0,,1034598.0,240533.0,X192,40.8269794,-73.8182885,8.0,X192,2054380001
178,,2054380001,1972.0,0.0,0.0,,1034598.0,240533.0,X192,40.8269794,-73.8182885,8.0,X192,2054380001
179,,2054380001,1972.0,0.0,0.0,,1034598.0,240533.0,X192,40.8269794,-73.8182885,8.0,X192,2054380001
180,,4130570056,1963.0,0.0,0.0,,1051453.0,183114.0,Q420,40.6675872,-73.75817420000001,1.0,Q420,4130570056
181,,4130570056,1963.0,0.0,0.0,,1051453.0,183114.0,Q420,40.6675872,-73.75817420000001,1.0,Q420,4130570056
182,,4130570056,1963.0,0.0,0.0,,1051453.0,183114.0,Q420,40.6675872,-73.75817420000001,1.0,Q420,4130570056
183,,4130570056,1963.0,0.0,0.0,,1051453.0,183114.0,Q420,40.6675872,-73.75817420000001,1.0,Q420,4130570056
184,,2031500010,1930.0,0.0,0.0,,1012238.0,251332.0,X009,40.8568025,-73.8989065,10.0,X009,2031500010
185,,2038640001,1924.0,0.0,0.0,,1017913.0,242650.0,X420,40.8321027,-73.87844580000002,7.0,X420,2038640001
186,,2038640001,1924.0,0.0,0.0,,1017913.0,242650.0,X420,40.8321027,-73.87844580000002,7.0,X420,2038640001
187,,2038640001,1924.0,0.0,0.0,,1017913.0,242650.0,X420,40.8321027,-73.87844580000002,7.0,X420,2038640001
